384 
1.25 300.0117959937255 
3.75 300.01175904715546 
6.25 300.01175308232666 
8.75 300.01172577100584 
11.25 300.01175256028887 
13.75 300.01174204912206 
16.25 300.01176471330535 
18.75 300.01176946118335 
21.25 300.0117893954569 
23.75 300.0118031730091 
26.25 300.0118171380759 
28.75 300.01182955124267 
31.25 300.0118426669706 
33.75 300.01185534409655 
36.25 300.01186932472024 
38.75 300.0118836416195 
41.25 300.01189715901137 
43.75 300.0119149079762 
46.25 300.01192853047087 
48.75 300.0119484824594 
51.25 300.01196166681746 
53.75 300.0119827105439 
56.25 300.0119973035365 
58.75 300.0120178452904 
61.25 300.0120329909192 
63.75 300.0120534619337 
66.25 300.0120706694069 
68.75 300.0120921550576 
71.25 300.01210984942725 
73.75 300.0121317854227 
76.25 300.01215042139467 
78.75 300.01217269236605 
81.25 300.01219143460037 
83.75 300.01221498185515 
86.25 300.01223477378176 
88.75 300.01226015620745 
91.25 300.0122798089929 
93.75 300.0123068205698 
96.25 300.01232727047346 
98.75 300.01235470219 
101.25 300.01237471986707 
103.75 300.01240299236827 
106.25 300.0124245471416 
108.75 300.0124538621162 
111.25 300.0124757288782 
113.75 300.0125054975002 
116.25 300.0125291581245 
118.75 300.01255874941205 
121.25 300.01258252867393 
123.75 300.01261206418746 
126.25 300.0126373458623 
128.75 300.01266785466527 
131.25 300.0126931256559 
133.75 300.0127240221806 
136.25 300.0127500141085 
138.75 300.0127810283114 
141.25 300.0128070948708 
143.75 300.0128381905422 
146.25 300.01286554584567 
148.75 300.012897434514 
151.25 300.0129254575482 
153.75 300.0129575737782 
156.25 300.01298652132465 
158.75 300.01301859990497 
161.25 300.0130481090301 
163.75 300.01308068101457 
166.25 300.01311099732135 
168.75 300.01314427669706 
171.25 300.0131743389947 
173.75 300.01320839057837 
176.25 300.01323909098625 
178.75 300.0132739109415 
181.25 300.01330489607284 
183.75 300.01334088480064 
186.25 300.013373049001 
188.75 300.0134101056261 
191.25 300.01344221217994 
193.75 300.0134797130266 
196.25 300.01351286609645 
198.75 300.01355049132155 
201.25 300.0135835362978 
203.75 300.0136219783903 
206.25 300.01365648975656 
208.75 300.01369641020335 
211.25 300.01373132637343 
213.75 300.0137722924252 
216.25 300.0138082536125 
218.75 300.0138498053049 
221.25 300.0138862479536 
223.75 300.01392827174817 
226.25 300.0139661681577 
228.75 300.01400967110953 
231.25 300.0140491995436 
233.75 300.0140940852948 
236.25 300.01413561904724 
238.75 300.0141809653689 
241.25 300.0142232134519 
243.75 300.0142693616192 
246.25 300.01431311876314 
248.75 300.0143606379391 
251.25 300.01440505696524 
253.75 300.01445395588416 
256.25 300.0144996712975 
258.75 300.0145499092706 
261.25 300.01459674144394 
263.75 300.01464791630366 
266.25 300.0146957295353 
268.75 300.0147479634988 
271.25 300.0147967725501 
273.75 300.01484998250464 
276.25 300.01490035364543 
278.75 300.0149545651884 
281.25 300.01500607407564 
283.75 300.0150610561284 
286.25 300.0151143219458 
288.75 300.0151712188945 
291.25 300.0152260015799 
293.75 300.01528476425676 
296.25 300.01534184628207 
298.75 300.0154025506095 
301.25 300.01546132431895 
303.75 300.0155228736556 
306.25 300.01558280185236 
308.75 300.01564540318236 
311.25 300.01570706225607 
313.75 300.0157716998404 
316.25 300.0158362003767 
318.75 300.01590278784795 
321.25 300.0159688820464 
323.75 300.01603654054145 
326.25 300.0161045678016 
328.75 300.0161748369856 
331.25 300.0162454130838 
333.75 300.0163181503173 
336.25 300.0163907610487 
338.75 300.01646577824033 
341.25 300.0165401261048 
343.75 300.0166171550058 
346.25 300.0166940460725 
348.75 300.01677373124096 
351.25 300.0168528552755 
353.75 300.01693527036133 
356.25 300.01701747136735 
358.75 300.0171025430276 
361.25 300.0171868736275 
363.75 300.0172734593955 
