384 
1.25 302.05642338936883 
3.75 301.8477328932369 
6.25 301.6983898492688 
8.75 301.5882599300553 
11.25 301.5140049705159 
13.75 301.46314325553226 
16.25 301.42624996101455 
18.75 301.3977883894295 
21.25 301.3746589696908 
23.75 301.35525182982826 
26.25 301.3384867108711 
28.75 301.3237985944816 
31.25 301.31071599538154 
33.75 301.2989819913387 
36.25 301.28834236499245 
38.75 301.27867482096934 
41.25 301.2697867603172 
43.75 301.2616026340452 
46.25 301.2540042549547 
48.75 301.246950438132 
51.25 301.2403720794292 
53.75 301.23428074238376 
56.25 301.22857163565305 
58.75 301.22324278192013 
61.25 301.21819429566983 
63.75 301.21342997304623 
66.25 301.2088794843092 
68.75 301.20456418581585 
71.25 301.2004205462768 
73.75 301.1964969495689 
76.25 301.19276561218027 
78.75 301.1892512137247 
81.25 301.1859223580456 
83.75 301.18279298751963 
86.25 301.17983479876284 
88.75 301.1770445633033 
91.25 301.17438205538514 
93.75 301.171862680702 
96.25 301.1694502706502 
98.75 301.16716466741366 
101.25 301.16498556951365 
103.75 301.1629346729094 
106.25 301.1609830183855 
108.75 301.15915815007355 
111.25 301.1574135353557 
113.75 301.1557612092617 
116.25 301.1541536816131 
118.75 301.1526222419254 
121.25 301.1511453805875 
123.75 301.14974325132164 
126.25 301.1483890959495 
128.75 301.14711510946324 
131.25 301.14589427214764 
133.75 301.1447442704874 
136.25 301.14364340303393 
138.75 301.1426188223307 
141.25 301.14164539819933 
143.75 301.1407398507619 
146.25 301.1398772146438 
148.75 301.13907194993067 
151.25 301.1382973715021 
153.75 301.13756418567715 
156.25 301.13685686202547 
158.75 301.1361955844126 
161.25 301.13556854688045 
163.75 301.13497801515575 
166.25 301.1344175210048 
168.75 301.13389746604383 
171.25 301.13340851596615 
173.75 301.1329553195065 
176.25 301.13252006315895 
178.75 301.1321105720244 
181.25 301.131722689902 
183.75 301.1313642888387 
186.25 301.13102530062156 
188.75 301.1307105663933 
191.25 301.1304061511746 
193.75 301.1301190333778 
196.25 301.1298415668868 
198.75 301.12958879578207 
201.25 301.1293493198667 
203.75 301.1291272196502 
206.25 301.1289138986816 
208.75 301.12871868444023 
211.25 301.1285350068185 
213.75 301.12837133265026 
216.25 301.12821405994424 
218.75 301.1280713183415 
221.25 301.12793464143317 
223.75 301.12781337070254 
226.25 301.1276982479175 
228.75 301.1275987108751 
231.25 301.1275041635971 
233.75 301.12742540343237 
236.25 301.1273496755425 
238.75 301.1272860880137 
241.25 301.12722543058794 
243.75 301.1271742626907 
246.25 301.12712507337585 
248.75 301.1270832195837 
251.25 301.1270399163179 
253.75 301.1270012220881 
256.25 301.12696766239975 
258.75 301.12694676020703 
261.25 301.12692294370197 
263.75 301.12690553467394 
266.25 301.1268859600489 
268.75 301.12687003285987 
271.25 301.1268482844306 
273.75 301.12682981280824 
276.25 301.12681028651326 
278.75 301.12679415732947 
281.25 301.1267728079261 
