256 
1.25 298.48572417069835 
3.75 298.57636942233745 
6.25 298.6367355843531 
8.75 298.686173967472 
11.25 298.72681381622465 
13.75 298.7607282594542 
16.25 298.7898639244987 
18.75 298.8156297594595 
21.25 298.83894759945633 
23.75 298.86043401774725 
26.25 298.880499924133 
28.75 298.89948037909176 
31.25 298.91756429588764 
33.75 298.9349096781997 
36.25 298.9516182879015 
38.75 298.9678056653807 
41.25 298.9834980836584 
43.75 298.9987664675509 
46.25 299.01364153679333 
48.75 299.0281846362956 
51.25 299.0424070023892 
53.75 299.05636940766857 
56.25 299.07005260465104 
58.75 299.0834874785391 
61.25 299.0966690065263 
63.75 299.10965957143117 
66.25 299.1224332416028 
68.75 299.13501248391833 
71.25 299.14737797065106 
73.75 299.1595827457903 
76.25 299.1715855914675 
78.75 299.1833969623617 
81.25 299.1950120395461 
83.75 299.20645810941244 
86.25 299.217708811747 
88.75 299.2288024811108 
91.25 299.23973433971884 
93.75 299.25054338218223 
96.25 299.2611789691866 
98.75 299.2716940304203 
101.25 299.2820624525295 
103.75 299.2923164445071 
106.25 299.30241182743026 
108.75 299.31237916879047 
111.25 299.32219880552253 
113.75 299.3319414557264 
116.25 299.34158436629156 
118.75 299.35113399048004 
121.25 299.3605397186491 
123.75 299.3698389741952 
126.25 299.37901971087297 
128.75 299.3881156673023 
131.25 299.39708546307793 
133.75 299.40597900577757 
136.25 299.41477604523817 
138.75 299.4234826391059 
141.25 299.43207162786166 
143.75 299.44059662112227 
146.25 299.4490211644904 
148.75 299.4573486037136 
151.25 299.4655512416126 
153.75 299.4736428170967 
156.25 299.4815978630321 
158.75 299.48945857299015 
161.25 299.4972217259373 
163.75 299.50490819676645 
166.25 299.51249201322014 
168.75 299.5200046141061 
171.25 299.52743014938204 
173.75 299.5347690297239 
176.25 299.54199942688047 
178.75 299.5491622770783 
181.25 299.55623679944415 
183.75 299.56326101239824 
186.25 299.5702140678847 
188.75 299.5770943378542 
191.25 299.58386593974456 
193.75 299.59057923866305 
196.25 299.5972003180778 
198.75 299.60376317820356 
201.25 299.61022917073024 
203.75 299.6166240070797 
206.25 299.62292627083514 
208.75 299.6291764747579 
211.25 299.6353448417532 
213.75 299.6414652154472 
216.25 299.64748045931634 
218.75 299.6534244742734 
221.25 299.65927020677714 
223.75 299.6650659202875 
226.25 299.6707712316047 
228.75 299.6764156525255 
231.25 299.6819692577334 
233.75 299.68747162812656 
236.25 299.6928917165753 
238.75 299.6982690333359 
241.25 299.7035834273148 
243.75 299.70888035217104 
246.25 299.71413767902567 
248.75 299.7193615669762 
251.25 299.7245103299872 
253.75 299.72961392389027 
256.25 299.73463968879287 
258.75 299.7396284976147 
261.25 299.7445315622559 
263.75 299.74937957126457 
266.25 299.75415899952975 
268.75 299.7589160851154 
271.25 299.76360147716207 
273.75 299.76825335095845 
276.25 299.7728382857019 
278.75 299.7774024989802 
281.25 299.7819036544989 
283.75 299.786363163956 
286.25 299.7907522527543 
288.75 299.7951048653545 
291.25 299.79938927332427 
293.75 299.8036425881268 
296.25 299.80782663475605 
298.75 299.81198942872624 
301.25 299.81609987219116 
303.75 299.8201943214845 
306.25 299.824257223778 
308.75 299.82832203814814 
311.25 299.8323426680782 
313.75 299.8363255855257 
316.25 299.8402461254372 
318.75 299.84414574129585 
321.25 299.84799901818093 
323.75 299.8518168438344 
326.25 299.8555838536852 
328.75 299.85932311217755 
331.25 299.86302487983573 
333.75 299.8667247267703 
336.25 299.8703992147891 
338.75 299.8740628162305 
341.25 299.8776820784072 
343.75 299.8812879008568 
346.25 299.88485714518333 
348.75 299.8884389012165 
351.25 299.89200320064964 
353.75 299.89557798784165 
356.25 299.899128243861 
358.75 299.90270161311923 
361.25 299.906289115291 
363.75 299.9099512619542 
366.25 299.91366074359877 
368.75 299.9174768640014 
371.25 299.92139381333317 
373.75 299.92549960884384 
376.25 299.9297895578955 
378.75 299.93439191202475 
381.25 299.9393473316902 
383.75 299.94493557047446 
386.25 299.95148356103766 
388.75 299.9597365714161 
391.25 299.971116502617 
393.75 299.98931758042227 
396.25 300.02283934104923 
398.75 300.08711744816657 
401.25 300.1993905210841 
403.75 300.36642419759715 
406.25 300.57947342241704 
408.75 300.8229558064546 
411.25 301.08266061989536 
413.75 301.3481171150956 
416.25 301.61222454118604 
418.75 301.87124216677904 
421.25 302.124492046055 
423.75 302.37402300233134 
426.25 302.62252811419904 
428.75 302.8717937977438 
431.25 303.12206765330944 
433.75 303.37294514977816 
436.25 303.62373296610076 
438.75 303.8741549648584 
441.25 304.12419832849815 
443.75 304.3741452942426 
446.25 304.624087512357 
448.75 304.8741646135829 
451.25 305.1243237908094 
453.75 305.37454458658647 
456.25 305.62463977033644 
458.75 305.8747077098239 
461.25 306.12478701046024 
463.75 306.3750429182439 
466.25 306.6254138480362 
468.75 306.8757179822406 
471.25 307.12549936136867 
473.75 307.3745864443746 
476.25 307.6231705601288 
478.75 307.87219299302643 
481.25 308.1229877809568 
483.75 308.37686445055766 
486.25 308.6337442847635 
488.75 308.8911244302444 
491.25 309.14322445626954 
493.75 309.38134133016433 
496.25 309.5948888436109 
498.75 309.7737931456008 
501.25 309.91098334376943 
503.75 310.00521672695504 
506.25 310.0623225036867 
508.75 310.09428666735914 
511.25 310.1144562008941 
513.75 310.13284419141826 
516.25 310.15393595617417 
518.75 310.17814577210555 
521.25 310.2037891497627 
523.75 310.2293611667407 
526.25 310.2541106500315 
528.75 310.2782629038735 
531.25 310.3021717808371 
533.75 310.3262357098269 
536.25 310.35039122919073 
538.75 310.37462160136187 
541.25 310.3987598046463 
543.75 310.42293437026564 
546.25 310.44710497385364 
548.75 310.4713822464973 
551.25 310.4956322597824 
553.75 310.5199015515694 
556.25 310.54404074877044 
558.75 310.56812235111124 
561.25 310.5920989523937 
563.75 310.6161418765311 
566.25 310.64021994660055 
568.75 310.66442464699423 
571.25 310.6886317502777 
573.75 310.7128957904322 
576.25 310.7370696307652 
578.75 310.7612241862301 
581.25 310.78528991396587 
583.75 310.8094364632226 
586.25 310.8336020687445 
588.75 310.8578762223527 
591.25 310.8821162552766 
593.75 310.9063936755275 
596.25 310.9305610406193 
598.75 310.9546889141948 
601.25 310.97870167219895 
603.75 311.0027633645946 
606.25 311.02683316119726 
608.75 311.05101024409356 
611.25 311.07518850861567 
613.75 311.09944629128114 
616.25 311.1236308509093 
618.75 311.147768488699 
621.25 311.1717606836602 
623.75 311.1958125619585 
626.25 311.21997836976595 
628.75 311.2443583919634 
631.25 311.2685492864154 
633.75 311.291713802907 
636.25 311.31207715581166 
638.75 311.3270178213075 
